id,name,text,trans
0000000000000,{user},あさり先生、\n少しお話があるのですが……,亚纱里老师，\n我有点事想和您谈谈……
0000000000000,あさり先生,あれ……{user}くん。\nどうしたんですか？,哎呀……是{user}同学。\n有什么事吗？
0000000000000,{user},はい、実は先生にお願いがありまして。,是的，其实我有事想拜托老师。
0000000000000,あさり先生,珍しいですね。\nきみからお願いなんて……,真少见呢。\n你居然会拜托我……
0000000000000,あさり先生,ふふっ、いいでしょう。,呵呵，好吧。
0000000000000,あさり先生,先生にできることなら、\nなんでも言ってみてください♪,只要是老师能办到的，\n尽管说哦♪
0000000000000,{user},はい。では――,好的。那么——
select,,あなたをプロデュースさせてください,请让我来培育您
0000000000000,あさり先生,なるほど、プロデュースを……って\nえええええっ！？！？,原来如此，培育……等等\n诶诶诶诶诶！？！？
0000000000000,{user},ずっと思っていたんです。\nあなたをプロデュースしたいと。,我一直都是这么想的。\n我想培育您。
0000000000000,あさり先生,で、でもっ！\nわたしはきみの先生なんですよ！？,但、但是！\n我是你的老师啊！？
0000000000000,あさり先生,生徒からプロデュースを\n受けるなんて、そんな――,接受学生的培育，\n这种事情，也太——
0000000000000,{user},理知的な美貌と、周囲に安心感を与える\n包容力を兼ね備えたあなたには……,您兼具知性的美貌和\n让周围人安心的包容力……
0000000000000,{user},多くのファンを\n幸福にする力があります。,拥有让众多粉丝\n幸福的力量。
0000000000000,{user},どうか、あなたを\nプロデュースさせてください。,拜托了，\n请让我培育您吧。
0000000000000,あさり先生,…………………………はいっ。,…………………………那好吧。
info,adv_startup_2026_ef-01_cmmn-01.txt,,
译者,pm,,
