id,name,text,trans
0000000000000,手毬,プロデューサー。,制作人。
0000000000000,{user},どうしたんですか、月村さん。,月村同学，发生什么了吗？
0000000000000,手毬,ちょっとした質問なんだけど。\n……いや、違うか。,我有个小问题想问一下你。\n……不，不是。
0000000000000,手毬,大事な質問があるんです。,我有个很重要的问题要问。
0000000000000,{user},（これは……ライブ直前に\n見せるような凛々しい表情）,（这个表情……是那种临近LIVE之前\n才会露出的坚毅的表情啊）
0000000000000,{user},うかがいましょう。真剣に聞きます。,请讲给我听听吧。我会认真地听着的。
0000000000000,手毬,ありがとう。あの、さ。,谢谢。那个啊。
0000000000000,手毬,私って、自己認識ヘンかな。,我对自己的认知，是不是有点奇怪啊。
0000000000000,{user},は？,哈？
0000000000000,手毬,ふぅ……プロデューサー。\nそうやって『は？』って言うの、\nやめた方がいいよ。,呼……制作人。\n你那个老是回一个『哈？』的习惯，\n还是改掉比较好。
0000000000000,手毬,相手がイヤな気持ちに\nなるかもしれないでしょ？,会让对方觉得\n不舒服的对吧？
0000000000000,{user},……大変失礼しました。あまりにも\n意表をつかれたもので、つい。,……真的非常抱歉。因为这个问题\n太出乎意料了，不自觉地就。
0000000000000,{user},で、なんですって？\nよく聞こえませんでした。,所以，你刚刚说什么来着？\n我没听清楚。
0000000000000,手毬,私って、自己認識ヘンかな。,我对自己的认知，是不是有点奇怪啊。
0000000000000,{user},聞き間違いではなかったようです。,看来不是我听错了啊。
0000000000000,{user},『変です』と即答したいところですが、\n説明の続きをどうぞ。,虽然我很想立刻回答『确实奇怪』，\n但还是请你继续说下去吧。
0000000000000,手毬,以前、私がライブで大失敗したとき――,之前有一次，我在LIVE中搞砸了的时候——
0000000000000,手毬,私がクールすぎるってこと？,你是说我太过于帅气了？
0000000000000,手毬,よく言われる。感情が薄くて、\n冷たい印象が作り物めいているって。,这话我倒是经常被别人说。说我情感淡薄，\n冷冰冰的样子像是装出来的一样。
0000000000000,手毬,実力が<em>安定しすぎる</em>っていうのかな？\nそういうことじゃない？,你还说我的实力过于稳定？\n难道不是这样吗？
0000000000000,手毬,思いっきり否定したじゃないですか。,这些你不是全盘否认了吗？
0000000000000,{user},しましたね。,确实否认了呢。
0000000000000,{user},（だって、なにひとつ合っていないし）,（毕竟，那些评价没有一条是对的）
0000000000000,手毬,あれってどうなんですか？　\nプロデューサーとして、\nあるまじき態度じゃないんですか？,你这是什么态度啊？\n作为制作人，\n这种态度是不是有点太不专业了？
0000000000000,{user},おっしゃる通りです。あのときは……\n衝撃の出来事が連続していて、\nつい素で返してしまいました。,正如你所说的。当时是因为……\n接连发生了太多意想不到的事，\n我一时间不自觉地以本能回话了。
0000000000000,{user},まあ、すぎたことはいいですよ。,嘛，过去的事情就让它过去吧。
0000000000000,手毬,まったくよくありません！\nなんですかそのフテブテしい態度は！,完全不算完！\n什么啊你这种嚣张的态度！
0000000000000,{user},深刻な話かと思って身構えていたのに、\n拍子抜けすぎて脱力しているんです。,我还以为是要谈什么严肃的话题紧张了半天，\n结果发现就这，白紧张了。
0000000000000,手毬,は？　深刻な話ですけど？,哈？这明明就是严肃的话题吧？
0000000000000,{user},すぐ『は？』って言うの、\nやめた方がいいですよ。,动不动就回一句‘哈？’的习惯，\n还是改掉比较好哦。
0000000000000,手毬,は？　は？　は？,哈？哈？哈？
0000000000000,{user},はあ？　はあ？　はあ？,哈？哈？哈？
0000000000000,一同,ぐぬぬぬぬぬ………………！,咕呜呜呜呜呜………………！
0000000000000,{user},くそっ！　……いったい……\nなにをやっているんだ……俺は……,可恶！……我到底……\n在干什么啊……我……
0000000000000,手毬,ふっ……ようやく反省したみたいだね。,呼……你好像终于反省了呢。
0000000000000,{user},おかげさまで正気に戻りました。,托你的福我恢复理智了。
0000000000000,手毬,じゃあ、本題に戻りましょう。\n私の自己認識が、\n本当の本当にヘンなのかどうか。,那么，让我们回到正题吧。\n我的自我认知，\n到底是不是真的奇怪。
0000000000000,{user},変でしょう。月村さんのイメージが、\n『感情が薄くて、冷たい印象が\n作り物めいている』だなんて……,这不对吧。月村同学的形象，\n居然会被说成是‘感情淡薄、冷冰冰的人设\n像装出来的一样’什么的……
0000000000000,{user},どこの誰が言っているんです？\n妄想ですか？,这到底是谁说的？\n是梦里说的吗？
0000000000000,手毬,違いますぅ～。\nちゃんとこの耳で聞きましたぁ～。,才不是～。\n明明就是是我亲耳听到的～。
0000000000000,手毬,――そういうわけだから、\nプロデューサー。,——所以就是这么回事，\n制作人。
0000000000000,手毬,今日は『クールな月村手毬』について、\nじっくりと話し合いましょう。,今天我们就围绕『帅气的月村手毬』这个形象，\n好好地谈一谈吧。
0000000000000,手毬,ね！,好吧！
info,adv_cidol-ttmr-3-018_01.txt,,
译者,胡桃,,
