id,name,text,trans
0000000000000,千奈,初星学園に通う、すべての皆さま！,致初星学园的全体同学们！
0000000000000,千奈,このたび生徒会長に立候補しました、\n倉本千奈と申します。,我是此次参选学生会长的，\n仓本千奈。
0000000000000,千奈,わたくしは、入学以来、生徒会の一員\nとしてその活動に参加し、,自入学以来，我便作为\n学生会的一员参与各项活动。
0000000000000,千奈,先輩方が、学園のために、どのような\n想いで、なにを成してきたのか。,在与学姐们共事的过程中，\n我亲眼见证了。
0000000000000,千奈,ともに働きながら、ずっとそばで見せて\nいただきました。,她们是怀着怎样的热忱在为学园服务，\n又取得了怎样卓越的功绩。
0000000000000,千奈,現・十王星南会長は、学園生徒として、\n初星学園のアイドルとして、,现任的十王星南会长，无论是作为本校学生，\n还是作为初星学园的偶像，
0000000000000,千奈,わたくしたちの模範となってご活躍し、,始终都作为我们的榜样活跃在第一线。
0000000000000,千奈,今夏――\nみたび『<r\=プリマステラ>一番星</r>』に輝かれました。,更在今年夏天——\n第三度摘得了『启明星』的桂冠。
0000000000000,千奈,わたくしは思うのです。\n初星学園にとって……,我时常在想……这正是我心目中，\n理想的学生会长形象。
0000000000000,千奈,これこそが理想の生徒会長であると。\nわたくしには、到底、真似できないと！,然而，我也清楚地认识到，\n这是我无论如何也模仿不来的！
0000000000000,千奈,どうしようもありませんわ――\nわたくしは十王星南ではなく。,这理所当然——\n因为我不是十王星南学姐。
0000000000000,千奈,倉本千奈なのですから。,我只是仓本千奈。
0000000000000,千奈,ですから……\nわたくしが生徒会長になりましたら、,所以……\n如果我当选为学生会长，
0000000000000,千奈,わたくしなりの全力をもって、\n学園に貢献してまいります。,我将以我独有的方式，\n竭尽所能地为学园做出贡献。
0000000000000,千奈,それでは、わたくし、倉本千奈に……\nいったいなにができるのでしょう。,那么，我仓本千奈……\n究竟能为大家做些什么呢？
0000000000000,千奈,自身のアイドル活動を通じ、初星学園の\n知名度を上げることができますわ。,我能通过自身的偶像活动，\n进一步提高初星学园的知名度。
0000000000000,千奈,初星学園の理念や、アイドル科の生徒\nとしての辛く楽しい体験談を、,我能从一个入学考试\n“吊车尾”的独特视角，
0000000000000,千奈,入学試験最下位の視点から、\n面白おかしく……,将初星学园的理念，\n以及作为偶像科学生的辛酸与快乐，
0000000000000,千奈,多くの皆さまに\nしっていただくことができますわ。,生动有趣地\n分享给更多的人！
0000000000000,千奈,現会長の剛腕によって成されてきた、\n革新的な施策の数々を――,对于现任会长以强大魄力\n所实现的那些革新性政策——
0000000000000,千奈,<em\=>あらゆる手段</em>を用いて、来年度以降も\n継続させることをお約束しますわ。,我承诺将想尽一切办法，\n确保它们在未来都能继续推行下去。
0000000000000,千奈,さて、ここまでお話ししたことが……\n倉本千奈の公約。必ず果たしますわ。,以上，便是我仓本千奈的竞选承诺。\n我定会竭力履行。
0000000000000,千奈,……そして最後に。もうひとつだけ、\nここで宣言したいことがございます。,……最后。我还有一件事，\n想在这里宣布。
0000000000000,千奈,わたくしは……\nこの選挙の結果がどうなろうとも……,我呢……\n无论这场选举的结果如何……
0000000000000,千奈,学園と、皆さまのために\n尽力いたします。,我都会为了学园、\n为了大家，尽心尽力。
0000000000000,千奈,どなたが生徒会長になろうとも、\n喜んで協力いたしますわ。,无论最终由谁当选学生会长，\n我都会全力予以协助。
0000000000000,千奈,――以上となります。\nご清聴ありがとうございました。,——我的演讲到此结束。\n感谢大家的聆听。
0000000000000,千奈,倉本千奈に、どうか清き一票を\nお願いいたします。,恳请大家为仓本千奈\n投下您宝贵的一票！
0000000000000,{user},いい演説でしたよ。,是很棒的演说哦。
0000000000000,千奈,えへへ……\nありがとうございます、先生。,嘿嘿……\n谢谢老师夸奖。
0000000000000,{user},ところで……\n先日の演説と内容が違いましたね。,不过……\n内容和前几天练习的不一样呢。
0000000000000,千奈,はいっ！　わたくし、またしても台詞を\n忘れてしまいまして……,是的！我又不小心\n忘词了……
0000000000000,千奈,今回も皆様に伝えたい想いを……\nそのまま口にいたしました。,这次我也是把心里最想传达的……\n原原本本地说出来了。
