id,name,text,trans
0000000000000,{user},本場のお笑いを観に行きましょう。,去看正宗的搞笑表演吧。
0000000000000,清夏,突然なに！？,怎么这么突然！？
0000000000000,{user},せっかく大阪に来たんですから、\nまずは劇場に行かなければ。,难得来大阪，\n不先去剧场可不行啊。
0000000000000,清夏,いやいや、あたしたち、\n大阪ライブしに来たんだよね！？,等等等等，我们是\n为了演出才来大阪的吧！？
0000000000000,{user},だからこそ、ですよ。\n分かりますか、清夏さん。,正因如此才要去。\n明白我的意思吗，清夏同学。
0000000000000,清夏,つまり……本場のお笑いを分析して、\nMCにも活かせってこと？,也就是说……分析正宗的搞笑表演，\n将其运用到主持环节的意思？
0000000000000,{user},なるほど。,原来如此。
0000000000000,清夏,なるほどってなに！？,原来如此个什么呀！？
0000000000000,清夏,もしかして、Pっち……\n大阪に来て、浮かれてるでしょ？,难不成，P亲……\n来大阪之后有点兴奋过头了吧？
0000000000000,{user},そんなことはありません。\nもちろんライブに活かすためですよ。,哪有的事。\n当然是为了演出做准备啊。
0000000000000,清夏,ほんとかなぁ……？,真的吗～？
0000000000000,清夏,あっはははははは！\nめっちゃ面白かったね～！,啊哈哈哈哈哈哈！\n超有趣呢～！
0000000000000,{user},表情、声量、間の取り方……\n学ぶべきところがたくさんありますね。,表情、音量、节奏把控……\n有很多值得学习的地方呢。
0000000000000,清夏,真面目に分析するふりして、\nめっちゃ笑ってたの見てたからね～？,别装认真分析啦，\n我可看到你笑得超开心的哦～？
0000000000000,{user},バレましたか。,被发现了啊。
0000000000000,清夏,へへっ♪\n大阪は初めてだけど、楽しいね！,嘿嘿♪\n虽然是第一次来大阪，但好开心呀！
0000000000000,{user},それならよかった。\n行きたいところはありますか？,那就好。\n有想去的地方吗？
0000000000000,清夏,えっ、でもライブの準備が……,诶，但是演出的准备……
0000000000000,{user},大丈夫ですよ。\n今日は観光を楽しみましょう。,没关系的。\n今天我们就好好享受观光吧。
0000000000000,{user},そうやって緊張を解きほぐすことも、\nライブの準備の一環ですから。,像这样缓解紧张情绪，\n也是演出准备的重要一环。
0000000000000,清夏,ん～、分かった！\nPっちがそう言うなら！,嗯～好吧！\n既然P亲都这么说了！
0000000000000,清夏,大阪で行ってみたいところ、\nたくさんあるんだ！,我想去的大阪景点，\n那可有太多了！
0000000000000,{user},お供します。,我陪你一起去。
0000000000000,清夏,えっと、まずはね～、\nなんだっけ、あの怖い顔のやつ……,呃，首先呢～\n叫什么来着，就是那个超凶的脸……
0000000000000,{user},難波八阪神社の獅子殿ですね。,是难波八阪神社的狮子殿呢。
0000000000000,清夏,なんで今の情報で分かったの！？\nPっち、コワ～～～。,为什么凭刚才的信息就猜到了！？\nP亲好可怕～～～。
0000000000000,{user},写真に映えそうな場所は、\n予め調べておきましたから。,因为我事先调查过\n适合拍照的地方。
0000000000000,清夏,そうなの？\nじゃあPっちのおすすめは？,这样啊？\n那P亲推荐哪里呢？
0000000000000,{user},梅田の空中庭園展望台はどうでしょう。,梅田的空中庭园展望台如何？
0000000000000,清夏,あっ、そこ！\n行きたいと思ってた！,啊，那里！\n我一直想去呢！
0000000000000,{user},後は、このカフェも清夏さんの\n好みに合いそうですが。,还有这家咖啡店\n应该也挺符合清夏的喜好。
0000000000000,清夏,どれどれ？,我看看？
0000000000000,清夏,わ～、めっちゃオシャレ！\nPっち、なかなかセンスあるじゃん！,哇～，超时髦！\nP亲还挺有品味的嘛！
0000000000000,{user},お褒めに預かり、光栄です。,承蒙夸奖，不胜荣幸。
0000000000000,{user},（大阪全域のカフェを調べ上げて、\n厳選した甲斐があった……！）,（把大阪所有的咖啡馆都调查了一遍，\n严格筛选的努力没有白费……！）
0000000000000,清夏,このカフェも行ってみたい！,这家咖啡馆也想去看看！
0000000000000,{user},では、獅子殿と空中庭園の合間に、\nカフェで休憩するプランにしましょう。,那么，就在狮子殿和空中庭园的行程之间，\n安排去咖啡馆休息一下吧。
0000000000000,{user},案内しますよ。,我来带路。
0000000000000,清夏,あ、ありがとう……\nなんか、今日のPっち……,谢，谢谢……\n总觉得，今天的P亲……
0000000000000,{user},どうかしましたか？,有什么问题吗？
0000000000000,清夏,……な、なんでもない！,……没、没什么！
info,adv_cidol-ssmk-3-014_01.txt,,
译者,ノシ,,
